tconst,primaryTitle,isAdult,episode_count,averageRating,numVotes
tt0053536,Silents Please,0,38,8.2,31
tt0053537,Stagecoach West,0,38,7.3,174
tt0053539,The Chevy Mystery Show,0,18,8,47
tt0053540,Surfside 6,0,74,7.9,333
tt0053542,The Tab Hunter Show,0,32,7.3,53
tt0053543,Tales of the Vikings,0,39,8,53
tt0053544,The Tall Man,0,75,7.3,202
tt0053545,Tate,0,13,7.2,140
tt0053546,Thriller,0,67,8.2,1688
tt0053547,The Tom Ewell Show,0,33,7.3,36
tt0053548,Winston Churchill: The Valiant Years,0,27,9,132
tt0053551,The Westerner,0,13,7.9,293
tt0053554,World of Giants,0,13,7.5,57
tt0054134,Masterworks of Terror,0,19,7.2,99
tt0054510,87th Precinct,0,30,8.1,199
tt0054511,A for Andromeda,0,7,7.2,144
tt0054512,Acapulco,0,8,7.9,25
tt0054513,Alcoa Premiere,0,60,7.1,144
tt0054514,The Alvin Show,0,26,7,330
tt0054515,The Americans,0,17,7.6,92
tt0054517,The Asphalt Jungle,0,13,8.1,91
tt0054518,The Avengers,0,161,8.3,9100
tt0054519,Ben Casey,0,153,7.1,669
tt0054520,Biography,0,66,8.2,99
tt0054521,The Bob Cummings Show,0,22,7.2,65
tt0054522,The Bob Newhart Show,0,31,7.8,104
tt0054525,Bus Stop,0,26,7.2,107
tt0054526,Cain's Hundred,0,30,7.9,112
tt0054527,Calvin and the Colonel,0,26,6.5,87
tt0054528,"Car 54, Where Are You?",0,60,7.7,1931
tt0054529,The Cheaters,0,39,7.8,34
tt0054531,The Defenders,0,132,8,518
tt0054532,The Dick Powell Theatre,0,60,7.4,216
tt0054533,The Dick Van Dyke Show,0,158,8.4,12159
tt0054534,Diver Dan,0,44,7.5,103
tt0054535,Dr. Kildare,0,192,7,1031
tt0054537,Father of the Bride,0,34,8,38
tt0054539,Follow the Sun,0,30,7.4,81
tt0054540,Frontier Circus,0,26,8.1,80
tt0054541,Isar 12,0,35,8.7,68
tt0054542,The Gertrude Berg Show,0,26,7.6,70
tt0054543,Gunslinger,0,12,8.2,67
tt0054544,The Hathaways,0,26,7.1,68
tt0054545,Hazel,0,154,7.2,2192
tt0054548,Ichabod and Me,0,36,7.3,28
tt0054549,International Showtime,0,71,8.1,32
tt0054550,The Investigators,0,13,7.3,38
tt0054552,The Joey Bishop Show,0,125,6.6,373
tt0054553,King of Diamonds,0,38,7.8,42
tt0054555,Margie,0,26,7.6,57
tt0054556,Miami Undercover,0,38,5.8,25
tt0054557,Mister Ed,0,145,6.9,4786
tt0054558,The New Breed,0,36,7.8,108
tt0054560,Password,0,2854,7.3,519
tt0054563,Shannon,0,36,7.2,48
tt0054564,Sing Along with Mitch,0,75,7.6,63
tt0054565,Straightaway,0,26,8.4,34
tt0054567,Supercar,0,39,6.9,408
tt0054568,Tales of the Wizard of Oz,0,104,6.7,164
tt0054569,Tallahassee 7000,0,26,7.4,34
tt0054570,Target: The Corruptors,0,35,7.7,99
tt0054572,Top Cat,0,30,7.1,8218
tt0054573,Two of a Kind,0,71,7.9,57
tt0054574,'Way Out,0,14,7.8,194
tt0054575,Westinghouse Playhouse,0,26,8.2,28
tt0054577,Whiplash,0,34,7.9,91
tt0054578,Whispering Smith,0,26,7.4,201
tt0054579,Window on Main Street,0,34,7.5,56
tt0054581,You're in the Picture,0,3,6,61
tt0054982,Hollywood Hist-o-Rama,0,41,5.7,139
tt0055641,Zu viele Köche,0,5,8.3,46
tt0055656,Sir Francis Drake,0,26,7.1,153
tt0055657,The Alfred Hitchcock Hour,0,93,8.5,5279
tt0055658,Alle meine Tiere,0,9,8.4,44
tt0055659,The Andromeda Breakthrough,0,6,6.9,61
tt0055660,The Andy Williams Show,0,115,7.4,275
tt0055661,The Beachcomber,0,39,7.3,41
tt0055662,The Beverly Hillbillies,0,274,7.3,11336
tt0055663,Empire,0,33,7.9,83
tt0055665,City Beneath the Sea,0,7,6.1,29
tt0055666,Combat!,0,152,8.4,3243
tt0055667,Davey and Goliath,0,72,7.5,518
tt0055669,The Eleventh Hour,0,62,7.7,127
tt0055671,Ensign O'Toole,0,32,7.2,104
tt0055672,Fair Exchange,0,27,8,46
tt0055673,Fireball XL5,0,39,7.2,740
tt0055674,G.E. True,0,33,8.4,35
tt0055675,The Gallant Men,0,26,8,160
tt0055676,Going My Way,0,30,7.8,113
tt0055678,Hugh and I,0,69,6.8,46
tt0055679,"I'm Dickens, He's Fenster",0,32,7.6,178
tt0055680,It's a Man's World,0,19,8,143
tt0055681,The Jack Paar Program,0,104,8.3,234
tt0055682,Jackie Gleason: American Scene Magazine,0,125,8.6,100
tt0055683,The Jetsons,0,75,7,24599
tt0055685,The Lloyd Bridges Show,0,34,7,78
tt0055686,The Lucy Show,0,156,7.2,3246
tt0055687,Man of the World,0,20,7.4,64
tt0055688,The Match Game,0,1748,7.4,589
tt0055689,McHale's Navy,0,138,7.4,3358
tt0055690,McKeever and the Colonel,0,26,7.5,68
tt0055691,The Merv Griffin Show,0,4472,6.6,613
tt0055692,Mr. Smith Goes to Washington,0,25,7.4,56
tt0055693,The New Loretta Young Show,0,26,7,62
tt0055694,The Doctors and the Nurses,0,98,7.5,113
tt0055697,Our Man Higgins,0,34,6.9,43
tt0055698,Ripcord,0,76,7.4,184
tt0055699,Room for One More,0,27,8.2,47
tt0055700,The Roy Rogers & Dale Evans Show,0,13,7.3,47
tt0055701,The Saint,0,118,7.5,6357
tt0055702,Saints and Sinners,0,18,5.7,147
tt0055703,Sam Benedict,0,28,7.9,97
tt0055705,Stoney Burke,0,32,7.8,238
tt0055708,The Tonight Show Starring Johnny Carson,0,9785,8.5,4336
tt0055709,The Tonight Show,0,131,7.8,142
tt0055710,The Virginian,0,249,7.6,3250
tt0055713,Wide Country,0,28,8,97
tt0055714,Your First Impression,0,85,2.6,123
tt0056737,Arrest and Trial,0,30,7.6,158
tt0056739,Astro Boy,0,144,7.4,1067
tt0056741,The Bill Dana Show,0,42,7.2,94
tt0056742,Bob Hope Presents the Chrysler Theatre,0,103,7.5,246
tt0056743,Breaking Point,0,30,7.4,79
tt0056745,Burke's Law,0,81,7.3,1022
tt0056746,Channing,0,26,7.2,61
tt0056747,The Dakotas,0,20,7.6,123
tt0056748,The Danny Kaye Show,0,123,7.9,213
tt0056749,The Dick Emery Show,0,164,6.8,217
tt0056751,Doctor Who,0,695,8.4,40138
tt0056752,The Doctors,0,4518,7,255
tt0056753,East Side/West Side,0,26,8.5,212
tt0056754,Espionage,0,25,7.6,83
tt0056755,The Farmer's Daughter,0,101,7.5,315
tt0056756,Fractured Flickers,0,26,8.5,254
tt0056757,The Fugitive,0,120,8.1,4846
tt0056758,General Hospital,0,13439,6.6,5698
tt0056759,Girl Talk,0,186,2.6,166
tt0056760,Glynis,0,13,7.1,44
tt0056761,The Great Adventure,0,26,8.5,138
tt0056762,The Greatest Show on Earth,0,30,7.8,150
tt0056763,Grindl,0,32,7.8,90
tt0056765,Hollywood and the Stars,0,31,8.3,199
tt0056766,The Jerry Lewis Show,0,10,7.1,49
tt0056767,The Judy Garland Show,0,26,8.9,466
tt0056768,Kraft Suspense Theatre,0,59,7.7,304
tt0056770,Let's Make a Deal,0,189,6.9,508
tt0056771,The Lieutenant,0,29,8.3,323
tt0056773,The Marriage Lines,0,44,7,26
tt0056774,Mr. Novak,0,60,7.5,198
tt0056775,My Favorite Martian,0,107,7.2,3091
tt0056776,The New Phil Silvers Show,0,30,7.1,51
tt0056777,The Outer Limits,0,49,8.2,9547
tt0056778,The Patty Duke Show,0,105,7.2,1591
tt0056780,Petticoat Junction,0,222,7,3769
tt0056782,Redigo,0,15,7.6,28
tt0056783,The Richard Boone Show,0,25,8.5,108
tt0056784,The Sentimental Agent,0,13,7.2,46
tt0056785,The Sid Caesar Show,0,13,6.2,72
tt0056787,The Telegoons,0,26,7.8,50
tt0056788,Temple Houston,0,26,8,85
tt0056789,A Tenkes kapitánya,0,13,8.1,465
tt0056790,Tim Frazer,0,12,7.8,45
tt0056791,The Travels of Jaimie McPheeters,0,26,7.6,193
tt0056792,Vacation Playhouse,0,45,7.8,63
tt0057729,The Addams Family,0,64,8,22243
tt0057730,Jonny Quest,0,26,7.8,5480
tt0057731,Another World,0,6670,7,1173
tt0057732,The Baileys of Balboa,0,26,7.8,74
tt0057733,Bewitched,0,254,7.6,24960
tt0057736,The Bing Crosby Show,0,28,6.3,60
tt0057738,Broadside,0,32,7.6,59
tt0057739,The Cara Williams Show,0,30,7.3,41
tt0057740,The Celebrity Game,0,29,3,126
tt0057741,Crossroads,0,4532,4.4,423
tt0057742,Daniel Boone,0,165,7.3,2479
tt0057743,Destry,0,13,7.3,88
tt0057748,Flipper,0,88,6.3,2996
tt0057750,The Forest Rangers,0,104,7.8,161
tt0057751,Gilligan's Island,0,99,7.4,17295
tt0057752,Gomer Pyle: USMC,0,150,7,4323
tt0057755,The Hollywood Palace,0,194,8.1,322
tt0057756,Hoppity Hooper,0,17,7.8,113
tt0057757,The Human Jungle,0,26,7.9,188
tt0057758,Jeopardy!,0,43,7.6,690
tt0057760,Karen,0,27,8.1,112
tt0057761,Kentucky Jones,0,26,7.9,95
tt0057763,Linus the Lionhearted,0,3,6.9,64
tt0057765,The Man from U.N.C.L.E.,0,105,7.7,6450
tt0057766,Many Happy Returns,0,26,7.2,50
tt0057768,Meet the Wife,0,39,7.5,35
tt0057770,Mickey,0,17,6.6,31
tt0057772,Mr. Broadway,0,13,8,54
tt0057773,The Munsters,0,72,7.8,17289
tt0057774,My Living Doll,0,26,7.4,286
tt0057775,National Geographic Specials,0,181,8.6,346
tt0057776,No Time for Sergeants,0,34,7.1,79
tt0057779,Peyton Place,0,514,7.3,734
tt0057780,Profiles in Courage,0,26,8.2,92
tt0057781,The Reporter,0,13,7.7,34
tt0057782,The Rogues,0,30,8.1,375
tt0057783,Die seltsamen Methoden des Franz Josef Wanninger,0,52,8.6,104
tt0057784,Slattery's People,0,36,8.1,120
tt0057785,Steptoe and Son,0,57,7.8,3487
tt0057786,Stingray,0,40,7.3,1464
tt0057789,That Was the Week That Was,0,27,8.3,122
tt0057790,Thunderbirds,0,32,7.9,5214
tt0057793,12 O'Clock High,0,78,8.1,1528
tt0057795,Valentine's Day,0,34,7.6,71
tt0057796,Life on Seacrow Island,0,13,7.1,1830
tt0057798,Voyage to the Bottom of the Sea,0,110,7.2,4323
tt0057799,Wendy and Me,0,34,8,76
tt0057801,World War One,0,26,8.5,102
tt0057802,You Don't Say,0,1749,7.6,50
tt0057803,The Young Marrieds,0,382,8.3,37
tt0058789,The Atom Ant Show,0,26,6.4,2412
tt0058790,The Beatles,0,39,7,585
tt0058791,The Big Valley,0,112,7.6,3638
tt0058792,Branded,0,48,7.4,945
tt0058793,Camp Runamuck,0,26,7.6,102
tt0058794,Convoy,0,13,7.5,62
tt0058795,The Dating Game,0,177,5.7,433
tt0058796,Days of Our Lives,0,14949,5.3,7590
tt0058797,The Dean Martin Show,0,263,8.1,1448
tt0058800,F Troop,0,65,7.4,3413
tt0058801,The F.B.I.,0,241,7.4,1441
tt0058804,For the People,0,13,7.7,67
tt0058805,Get Smart,0,138,8.2,14126
tt0058806,Gidget,0,32,6.9,1827
tt0058807,Gigantor,0,52,6.8,262
tt0058808,Green Acres,0,170,7.3,7820
tt0058810,Gypsy,0,705,8,46
tt0058811,Hank,0,26,7.3,122
tt0058812,Hogan's Heroes,0,168,7.8,12715
tt0058814,Honey West,0,31,7.5,842
tt0058815,I Dream of Jeannie,0,139,7.4,17804
tt0058816,I Spy,0,82,7.2,2546
tt0058817,Kimba the White Lion,0,52,6.9,1112
tt0058818,The John Forsythe Show,0,30,7,45
tt0058819,Laredo,0,56,7.6,768
tt0058820,The Legend of Jesse James,0,34,7.2,108
tt0058821,The Likely Lads,0,20,7.1,785
tt0058822,The Loner,0,26,7.6,182
tt0058823,"The Long, Hot Summer",0,27,7.9,124
tt0058824,Lost in Space,0,84,7.2,9081
tt0058825,A Man Called Shenandoah,0,34,7.7,222
tt0058826,Milton the Monster,0,26,7.1,154
tt0058828,Mona McCluskey,0,26,8,83
tt0058829,Mister Roberts,0,30,7.5,68
tt0058830,My Mother the Car,0,30,4.7,772
tt0058831,Never Too Young,0,197,8.3,47
tt0058832,The New 3 Stooges,0,197,6.9,396
tt0058833,The Nurses,0,395,7.5,29
tt0058834,O.K. Crackerby!,0,17,7.2,41
tt0058836,Out of the Unknown,0,49,7.5,181
tt0058840,Please Don't Eat the Daisies,0,58,7,465
tt0058841,Pogle's Wood,0,32,7.8,65
tt0058842,Public Eye,0,87,8.5,439
tt0058843,Redcap,0,26,7.9,56
tt0058844,Run for Your Life,0,85,7.6,443
tt0058846,Secret Agent,0,49,8.2,1593
tt0058847,The Secret Squirrel Show,0,27,6.6,1738
tt0058849,Tammy,0,26,6.9,139
tt0058850,The Trials of O'Brien,0,22,7.8,116
tt0058851,Ultra Q,0,28,7.6,358
tt0058852,The Wackiest Ship in the Army,0,29,7.4,203
tt0058853,The Wednesday Play,0,175,7.4,139
tt0058855,The Wild Wild West,0,104,8.1,6714
tt0058856,The World of Wooster,0,20,7.8,57
tt0058875,"Adrian, der Tulpendieb",0,6,9.1,48
tt0059223,Il giornalino di Gian Burrasca,0,8,7.4,49
tt0059870,La via del petrolio,0,3,6.6,63
tt0059962,Abbott & Costello,0,39,7,388
tt0059963,Adam Adamant Lives!,0,29,7,266
tt0059966,The Baron,0,30,7.1,333
tt0059968,Batman,0,120,7.5,26908
tt0059971,Blue Light,0,17,7.6,104
tt0059972,Camberwick Green,0,13,7.6,361
tt0059973,Captain Scarlet and the Mysterons,0,32,7.8,1961
tt0059975,Cool McCool,0,60,6.9,184
tt0059976,Court Martial,0,26,7.2,72
tt0059977,Daktari,0,89,7,1230
tt0059978,Dark Shadows,0,1230,8.1,5543
tt0059979,The Dean Martin Summer Show,0,13,6.3,28
tt0059980,The Double Life of Henry Phyfe,0,17,7.4,46
tt0059981,Einer wird gewinnen,0,93,8.5,82
tt0059982,Family Affair,0,138,7,3391
tt0059983,The Felony Squad,0,73,7.5,178
tt0059984,"Frankenstein, Jr. and the Impossibles",0,18,6.6,306
tt0059985,The Frost Report,0,28,7.8,81
tt0059987,George and the Dragon,0,26,7.6,105
tt0059988,The Girl from U.N.C.L.E.,0,29,6.6,537
tt0059990,Graf Yoster gibt sich die Ehre,0,62,7.3,109
tt0059991,The Green Hornet,0,27,7.4,3356
tt0059992,Hawk,0,17,6.9,175
tt0059994,The Hero,0,16,7,31
tt0059995,The Hollywood Squares (Daytime),0,1912,6.8,1013
tt0059996,Iron Horse,0,48,7.1,236
tt0059997,It's About Time,0,26,6,586
tt0059998,The Jean Arthur Show,0,12,7.6,56
tt0059999,Jericho,0,16,7.5,96
tt0060002,The Lone Ranger,0,26,7.2,156
tt0060003,Love on a Rooftop,0,30,7.1,139
tt0060004,The Magilla Gorilla Show,0,31,6.2,2103
tt0060005,The Man Who Never Was,0,21,7.8,73
tt0060007,Mighty Heroes,0,21,7.2,187
tt0060008,The Milton Berle Show,0,17,8.1,179
tt0060009,Mission: Impossible,0,171,7.9,11876
tt0060010,The Monkees,0,59,7.5,5322
tt0060011,The Monroes,0,26,7.7,296
tt0060012,The New Adventures of Superman,0,34,7.1,1020
tt0060013,Occasional Wife,0,30,7.6,116
tt0060015,Pardon the Expression,0,37,7.6,33
tt0060016,Pistols 'n' Petticoats,0,27,7.2,180
tt0060017,The Phyllis Diller Show,0,30,7.4,118
tt0060018,The Rat Patrol,0,58,7.4,2064
tt0060019,The Road Runner Show,0,26,7.9,13757
tt0060020,The Road West,0,29,7,55
tt0060021,The Rounders,0,17,6.5,43
tt0060022,"The Sammy Davis, Jr. Show",0,14,7.9,45
tt0060024,Shane,0,17,7.1,218
tt0060025,Skippy,0,92,6.4,1188
tt0060026,Space Ghost,0,64,7.2,2236
tt0060027,The Space Kidettes,0,20,6.9,100
tt0060028,Star Trek,0,80,8.4,94748
tt0060029,The Super 6,0,20,7.2,98
tt0060030,T.H.E. Cat,0,26,8.1,298
tt0060032,The Tammy Grimes Show,0,6,4.8,32
tt0060033,Tarzan,0,60,7,1243
tt0060034,That Girl,0,137,7.3,3378
tt0060035,Till Death Us Do Part,0,53,7.4,1033
tt0060036,The Time Tunnel,0,30,7.5,4384
tt0060037,Underdog,0,124,7.1,2724
tt0060038,Ultraman: A Special Effects Fantasy Series,0,40,7.9,1101
tt0060040,Wayne and Shuster Take an Affectionate Look at...,0,9,6.9,161
tt0061229,Accidental Family,0,16,6.5,54
tt0061230,The Aeronauts,0,39,7.1,91
tt0061232,All Gas and Gaiters,0,33,7.8,69
tt0061233,At Last the 1948 Show,0,13,7.7,597
tt0061234,The Atom Ant/Secret Squirrel Show,0,26,6.9,214
tt0061237,Birdman,0,61,6.7,1128
tt0061238,Callan,0,43,8.3,890
tt0061239,Captain Nice,0,15,6.8,186
tt0061240,The Carol Burnett Show,0,286,8.7,7521
tt0061241,Cimarron Strip,0,23,7.1,492
tt0061242,Coronet Blue,0,13,8.3,215
tt0061243,Cowboy in Africa,0,26,7.1,75
tt0061244,Custer,0,17,6.5,161
tt0061245,The Danny Thomas Hour,0,22,7.1,114
tt0061247,Do Not Adjust Your Set,0,29,7.1,510
tt0061248,Dragnet 1967,0,98,7.7,3520
tt0061249,Dundee and the Culhane,0,13,6.1,46
tt0061250,Fantastic Four,0,20,6.6,1685
tt0061252,The Flying Nun,0,82,6.5,2883
tt0061253,The Forsyte Saga,0,26,8.4,1135
tt0061254,Garrison's Gorillas,0,26,7.8,368
tt0061255,Gentle Ben,0,56,6.5,730
tt0061256,George of the Jungle,0,18,6.7,1263
tt0061257,Good Morning World,0,26,6.7,200
tt0061258,Gumman som blev liten som en tesked,0,22,7.1,129
tt0061259,The Guns of Will Sonnett,0,50,7.6,481
tt0061260,Harry Worth,0,37,7.1,25
tt0061261,He & She,0,26,8,320
tt0061262,The Herculoids,0,47,7.4,1369
tt0061263,The High Chaparral,0,97,7.6,2506
tt0061264,Hondo,0,17,7.2,278
tt0061265,The Invaders,0,43,8,3537
tt0061266,Ironside,0,195,6.9,4222
tt0061267,The Jerry Lewis Show,0,52,6.3,77
tt0061268,The Joey Bishop Show,0,682,7.2,222
tt0061269,The Jonathan Winters Show,0,43,8.2,76
tt0061270,Journey to the Center of the Earth,0,17,6.7,136
tt0061271,Judd for the Defense,0,50,7.7,265
tt0061272,Ka' De li' østers,0,6,7.1,94
tt0061273,Kommissar Brahm,0,13,8.8,55
tt0061274,Landarzt Dr. Brock,0,26,8.7,60
tt0061275,Love Is a Many Splendored Thing,0,1430,7.8,88
tt0061277,Mannix,0,194,7.4,4432
tt0061278,Maya,0,18,7.7,110
tt0061279,Misleading Cases,0,19,8,47
tt0061280,The Mothers-In-Law,0,56,7.2,695
tt0061281,Mr. Terrific,0,18,6.8,252
tt0061282,N.Y.P.D.,0,49,7.4,351
tt0061283,Not in Front of the Children,0,37,7.3,47
tt0061284,Off to See the Wizard,0,26,6.9,81
tt0061287,The Prisoner,0,17,8.5,15318
tt0061288,Rango,0,17,7.2,102
tt0061289,Raumpatrouille - Die phantastischen Abenteuer des Raumschiffes Orion,0,7,8,1105
tt0061293,The Second Hundred Years,0,26,7.6,202
tt0061294,Shazzan,0,36,6.4,591
tt0061296,The Smothers Brothers Comedy Hour,0,73,8,1661
tt0061299,The Space Giants,0,52,7.4,211
tt0061300,Speed Racer,0,52,7.2,3486
tt0061301,Spider-Man,0,52,7.3,4239
tt0061302,The Steve Allen Comedy Hour,0,8,8.1,27
tt0061303,Super President,0,15,6.4,58
tt0061306,Trumpton,0,13,7.4,397
tt0062539,Adam-12,0,174,7.7,5140
tt0062540,Animal World,0,40,7.7,41
tt0062541,The Archie Show,0,17,6.8,387
tt0062543,The Banana Splits Adventure Hour,0,38,7.3,1995
tt0062544,The Adventures of Batman,0,17,7.2,1678
tt0062545,The Beautiful Phyllis Diller Show,0,12,8.3,27
tt0062547,Blondie,0,16,6.5,77
tt0062548,Bombi Bitt och jag,0,5,6.6,158
tt0062550,The Bugs Bunny/Road Runner Hour,0,7,8.5,10348
tt0062551,The Champions,0,30,7.5,1472
tt0062552,Dad's Army,0,80,8.1,7398
tt0062553,Dean Martin Presents the Golddiggers,0,28,7.3,40
tt0062556,The Don Rickles Show,0,17,7,40
tt0062558,The Doris Day Show,0,128,7.2,896
tt0062559,Fantastic Voyage,0,17,7.3,243
tt0062560,"Father, Dear Father",0,45,6.5,197
tt0062562,Freewheelers,0,104,7.4,51
tt0062564,Frost on Sunday,0,38,8,66
tt0062565,The Ghost & Mrs. Muir,0,50,7.7,1645
tt0062566,Go Go Gophers,0,48,6.4,124
tt0062567,The Good Guys,0,42,7,103
tt0062568,Hawaii Five-O,0,281,7.4,8451
tt0062569,Here Come the Brides,0,52,7.6,1065
tt0062570,Here's Lucy,0,144,6.9,1843
tt0062572,It Takes a Thief,0,66,7.5,2246
tt0062573,Joe 90,0,30,6.7,685
tt0062574,Journey to the Unknown,0,17,7.6,275
tt0062575,Julia,0,86,7.7,708
tt0062577,Lancer,0,51,7.1,435
tt0062578,Land of the Giants,0,51,7.1,2943
tt0062583,Man in a Suitcase,0,30,7.6,481
tt0062585,Marine Boy,0,7,7.3,214
tt0062587,Mayberry R.F.D.,0,78,5.9,876
tt0062588,Mister Rogers' Neighborhood,0,896,8.7,9753
tt0062589,Mod Squad,0,123,7,2441
tt0062591,The Name of the Game,0,76,7.6,713
tt0062592,Nearest and Dearest,0,45,7.6,177
tt0062593,The New Adventures of Huckleberry Finn,0,20,7.2,205
tt0062594,Oh Brother!,0,19,7.3,43
tt0062595,One Life to Live,0,4847,6.9,2686
tt0062596,The Outcasts,0,26,7.4,185
tt0062597,The Outsider,0,26,8,107
tt0062598,Pippi Longstocking,0,13,7.4,4680
tt0062599,Premiere,0,10,8,45
tt0062601,Rowan & Martin's Laugh-In,0,141,8,3799
tt0062602,Salto mortale,0,18,7.7,104
tt0062604,Spindoe,0,6,7.5,39
tt0062605,The Summer Brothers Smothers Show,0,5,8.1,37
tt0062606,That's Life,0,26,8.3,96
tt0062608,The Ugliest Girl in Town,0,18,4.8,62
tt0062614,Zeg 'ns Aaa,0,227,6.7,376
tt0063861,Adventures in Rainbow Country,0,26,6.9,80
tt0063863,The Adventures of Gulliver,0,17,7,521
tt0063865,Der alte Richter,0,12,8.1,28
tt0063866,The Andy Williams Show,0,50,7.9,104
tt0063868,The Barbara McNair Show,0,54,7.9,36
tt0063869,The Benny Hill Show,0,59,7.6,5635
tt0063870,Big Breadwinner Hog,0,8,7.6,62
tt0063871,The Bill Cosby Show,0,52,6.1,1003
tt0063873,The Bold Ones: The Lawyers,0,27,7.1,128
tt0063874,The Bold Ones: The New Doctors,0,45,6.9,168
tt0063875,The Bold Ones: The Protectors,0,7,7.2,67
tt0063877,Bracken's World,0,41,6.9,173
tt0063878,The Brady Bunch,0,117,6.8,16062
tt0063879,Bright Promise,0,419,7.5,45
tt0063881,Catweazle,0,26,7.9,1155
tt0063883,Cattanooga Cats,0,17,7,123
tt0063884,Chigley,0,13,7.5,158
tt0063885,Complete and Utter History of Britain,0,8,7.8,94
tt0063886,Counterstrike,0,10,7.9,29
tt0063887,The Courtship of Eddie's Father,0,73,7.3,1635
tt0063888,Curry & Chips,0,6,6.2,150
tt0063889,Dastardly and Muttley in Their Flying Machines,0,17,7.1,3998
tt0063890,The David Frost Show,0,775,7.3,248
tt0063891,The Debbie Reynolds Show,0,26,6.9,62
tt0063893,Department S,0,28,7.3,617
tt0063894,The Dick Cavett Show,0,397,8.3,953
tt0063895,Doctor in the House,0,26,7.4,432
tt0063896,The Dudley Do-Right Show,0,13,6.7,1077
tt0063897,Floris,0,13,7.9,882
tt0063902,The Glen Campbell Goodtime Hour,0,91,6.9,137
tt0063905,The Governor & J.J.,0,39,6.9,133
tt0063907,H.R. Pufnstuf,0,17,7.4,2008
tt0063908,Hee Haw,0,368,7,1844
tt0063910,Here Comes the Grump,0,34,7.4,156
tt0063911,Herkules Jonssons storverk,0,25,7.1,93
tt0063912,Hot Wheels,0,16,7.4,63
tt0063913,In Loving Memory,0,37,7,144
tt0063916,Jimmy Durante Presents the Lennon Sisters,0,25,7.5,34
tt0063919,The Johnny Cash Show,0,58,8.6,283
tt0063920,Der Kommissar,0,97,7.7,309
tt0063922,The Leslie Uggams Show,0,10,7.6,27
tt0063923,Liar's Club,0,22,7.4,27
tt0063924,The Liver Birds,0,86,6.5,295
tt0063925,"Love, American Style",0,109,6.8,2573
tt0063927,"Marcus Welby, M.D.",0,170,7,1840
tt0063928,Medical Center,0,171,7.1,904
tt0063929,Monty Python's Flying Circus,0,45,8.8,79658
tt0063930,The Morecambe & Wise Show,0,70,8.1,1065
tt0063931,Mr. Deeds Goes to Town,0,17,6.9,34
tt0063932,Music Scene,0,18,8.2,44
tt0063933,My Friend Tony,0,16,7.5,86
tt0063934,My World and Welcome to It,0,26,8.5,498
tt0063935,The New People,0,17,7.3,115
tt0063936,On the Buses,0,74,7,2702
tt0063938,Percy Stuart,0,52,6.7,53
tt0063939,The Pink Panther Show,0,32,7.6,22080
tt0063940,Playboy After Dark,0,50,7,123
tt0063941,Please Sir!,0,55,7.1,439
tt0063943,Przygody pana Michala,0,13,7.7,111
tt0063944,Q5,0,32,8.1,141
tt0063946,My Partner the Ghost,0,26,7.7,1544
tt0063948,Room 222,0,113,7.7,1270
tt0063949,Sale of the Century,0,1,7,25
tt0063950,"Scooby Doo, Where Are You!",0,41,7.9,42893
tt0063951,Sesame Street,0,3176,8.1,15769
tt0063952,Skyhawks,0,1,8.1,25
tt0063953,Special Branch,0,53,7.4,203
tt0063954,The Survivors,0,15,7.6,49
tt0063955,Then Came Bronson,0,27,7.9,640
tt0063957,This Is Tom Jones,0,57,7.9,121
tt0063958,To Rome with Love,0,48,7.4,82
tt0063959,To Tell the Truth,0,242,7.4,275
tt0063960,Turn-on,0,3,4.8,139
tt0063961,Two in Clover,0,13,7.4,89
tt0063962,UFO,0,26,7.9,4260
tt0063967,Where the Heart Is,0,910,7.9,33
tt0063968,The Worker,0,34,7.6,41
tt0064033,The Ant and the Aardvark,0,18,7,1906
tt0064238,Division 4,0,301,8.3,113
tt0064919,Les saintes chéries,0,39,7.7,75
tt0065035,Stawka wieksza niz zycie,0,18,7.7,932
tt0065269,Ace of Wands,0,46,7.6,127
tt0065270,The Adventures of Don Quick,0,6,7.4,29
tt0065272,All My Children,0,9695,6.8,3352
tt0065273,Archie's Funhouse,0,23,6.9,208
tt0065274,Arnie,0,48,7.1,140
tt0065276,Barefoot in the Park,0,12,7.2,70
tt0065277,The Best of Everything,0,115,8,32
tt0065278,The Bold Ones: The Senator,0,8,7.8,102
tt0065279,Budgie,0,26,7.6,303
tt0065280,The Bugaloos,0,17,6.8,600
tt0065282,The Clangers,0,27,7.4,751
tt0065286,Dan August,0,26,7.2,363
tt0065287,Make Room for Granddaddy,0,24,6.5,90
tt0065288,Dinah's Place,0,961,7.5,52
tt0065289,The Don Knotts Show,0,22,7.5,38
tt0065290,Doomwatch,0,38,7.4,204
tt0065291,The Engelbert Humperdinck Show,0,18,7.9,43
tt0065294,Flip,0,95,7.4,1079
tt0065295,For the Love of Ada,0,27,7.6,106
tt0065296,The Goodies,0,76,7.7,1924
tt0065297,Happy Days,0,10,7.5,31
tt0065298,Harlem Globe Trotters,0,22,6.2,241
tt0065299,Headmaster,0,14,6.9,45
tt0065301,Hot Dog,0,13,6.1,45
tt0065303,The Immortal,0,16,7.5,315
